,Date,O,H,L,C,Volume,Market Cap,trendIndex,O -1,H -1,L -1,C -1,Volume -1,Market Cap -1,trendIndex -1,O -2,H -2,L -2,C -2,Volume -2,Market Cap -2,trendIndex -2,O -3,H -3,L -3,C -3,Volume -3,Market Cap -3,trendIndex -3,O -4,H -4,L -4,C -4,Volume -4,Market Cap -4,trendIndex -4,O -5,H -5,L -5,C -5,Volume -5,Market Cap -5,trendIndex -5,O -6,H -6,L -6,C -6,Volume -6,Market Cap -6,trendIndex -6,O -7,H -7,L -7,C -7,Volume -7,Market Cap -7,trendIndex -7,O -8,H -8,L -8,C -8,Volume -8,Market Cap -8,trendIndex -8,O -9,H -9,L -9,C -9,Volume -9,Market Cap -9,trendIndex -9,O -10,H -10,L -10,C -10,Volume -10,Market Cap -10,trendIndex -10
191,11/25/17,8241.71,8790.92,8191.15,8790.92,4342060000,137632000000,56.0,167.6899999999987,416.7600000000002,250.21999999999935,537.2299999999996,-716550000.0,2816000000.0,7.0,9.329999999999927,523.5200000000004,152.3799999999992,752.1499999999996,116880000.0,188000000.0,14.0,163.7599999999993,488.65999999999985,115.67999999999938,537.3700000000008,708530000.0,2781000000.0,5.25,35.969999999999345,442.2600000000002,428.4399999999996,719.6599999999999,64450000.0,665000000.0,-1.75,202.63999999999942,454.0599999999995,241.78999999999996,590.2800000000007,853610000.0,3465000000.0,-8.75,475.6799999999994,689.0100000000002,497.0499999999993,754.4300000000003,1192740000.0,8037000000.0,-64.75,544.4999999999991,905.9300000000003,727.71,1000.7700000000004,674870000.0,9207000000.0,-35.0,388.1399999999994,786.3299999999999,630.0599999999995,1081.9300000000003,-309610000.0,6606000000.0,-119.0,918.4699999999993,823.54,1014.5699999999997,919.2300000000005,-781750000.0,15468000000.0,-21.0,1606.949999999999,1448.67,1556.3899999999994,1475.38,141180000.0,26965000000.0,-26.25
192,11/24/17,8074.02,8374.16,7940.93,8253.69,5058610000,134816000000,49.0,-158.35999999999876,106.76000000000022,-97.84000000000015,214.92000000000007,833430000.0,-2628000000.0,7.0,-3.9299999999993815,71.89999999999964,-134.53999999999996,0.1400000000012369,1425080000.0,-35000000.0,-1.75,-131.71999999999935,25.5,178.22000000000025,182.4300000000003,781000000.0,-2151000000.0,-8.75,34.95000000000073,37.29999999999927,-8.429999999999382,53.05000000000109,1570160000.0,649000000.0,-15.75,307.9900000000007,272.25,246.82999999999993,217.20000000000073,1909290000.0,5221000000.0,-71.75,376.8100000000004,489.1700000000001,477.4900000000007,463.5400000000009,1391420000.0,6391000000.0,-42.0,220.45000000000073,369.5699999999997,379.84000000000015,544.7000000000007,406940000.0,3790000000.0,-126.0,750.7800000000007,406.77999999999975,764.3500000000004,382.0000000000009,-65200000.0,12652000000.0,-28.0,1439.2600000000002,1031.9099999999999,1306.17,938.1500000000005,857730000.0,24149000000.0,-33.25,1512.5400000000009,1609.1800000000003,1479.1800000000003,1617.9400000000005,1861500000.0,25382000000.0,-1.75
193,11/23/17,8232.38,8267.4,8038.77,8038.77,4225180000,137444000000,42.0,154.42999999999938,-34.86000000000058,-36.69999999999982,-214.77999999999884,591650000.0,2593000000.0,-8.75,26.639999999999418,-81.26000000000022,276.0600000000004,-32.48999999999978,-52430000.0,477000000.0,-15.75,193.3099999999995,-69.46000000000095,89.41000000000076,-161.86999999999898,736730000.0,3277000000.0,-22.75,466.34999999999945,165.48999999999978,344.6700000000001,2.280000000000655,1075860000.0,7849000000.0,-78.75,535.1699999999992,382.40999999999985,575.3300000000008,248.6200000000008,557990000.0,9019000000.0,-49.0,378.8099999999995,262.8099999999995,477.6800000000003,329.78000000000065,-426490000.0,6418000000.0,-133.0,909.1399999999994,300.0199999999995,862.1900000000005,167.08000000000084,-898630000.0,15280000000.0,-35.0,1597.619999999999,925.1499999999996,1404.0100000000002,723.2300000000005,24300000.0,26777000000.0,-40.25,1670.8999999999996,1502.42,1577.0200000000004,1403.0200000000004,1028070000.0,28010000000.0,-8.75,2294.129999999999,1456.21,2194.4800000000005,1479.2800000000007,-2038070000.0,38415000000.0,-7.0
194,11/22/17,8077.95,8302.26,8075.47,8253.55,3633530000,134851000000,50.75,-127.78999999999996,-46.399999999999636,312.7600000000002,182.28999999999905,-644080000.0,-2116000000.0,-7.0,38.88000000000011,-34.600000000000364,126.11000000000058,52.909999999999854,145080000.0,684000000.0,-14.0,311.9200000000001,200.35000000000036,381.3699999999999,217.0599999999995,484210000.0,5256000000.0,-70.0,380.7399999999998,417.27000000000044,612.0300000000007,463.39999999999964,-33660000.0,6426000000.0,-40.25,224.3800000000001,297.6700000000001,514.3800000000001,544.5599999999995,-1018140000.0,3825000000.0,-124.25,754.71,334.8800000000001,898.8900000000003,381.8599999999997,-1490280000.0,12687000000.0,-26.25,1443.1899999999996,960.0100000000002,1440.71,938.0099999999993,-567350000.0,24184000000.0,-31.5,1516.4700000000003,1537.2800000000007,1613.7200000000003,1617.7999999999993,436420000.0,25417000000.0,0.0,2139.7,1491.0700000000006,2231.1800000000003,1694.0599999999995,-2629720000.0,35822000000.0,1.75,1782.5,1677.21,2556.46,2303.4799999999996,-5323820000.0,29871000000.0,10.5
195,11/21/17,8205.74,8348.66,7762.71,8071.26,4277610000,136967000000,57.75,166.67000000000007,11.799999999999272,-186.64999999999964,-129.3799999999992,789160000.0,2800000000.0,-7.0,439.71000000000004,246.75,68.60999999999967,34.77000000000044,1128290000.0,7372000000.0,-63.0,508.52999999999975,463.6700000000001,299.27000000000044,281.1100000000006,610420000.0,8542000000.0,-33.25,352.1700000000001,344.0699999999997,201.6199999999999,362.27000000000044,-374060000.0,5941000000.0,-117.25,882.5,381.27999999999975,586.1300000000001,199.57000000000062,-846200000.0,14803000000.0,-19.25,1570.9799999999996,1006.4099999999999,1127.9499999999998,755.7200000000003,76730000.0,26300000000.0,-24.5,1644.2600000000002,1583.6800000000003,1300.96,1435.5100000000002,1080500000.0,27533000000.0,7.0,2267.49,1537.4700000000003,1918.42,1511.7700000000004,-1985640000.0,37938000000.0,8.75,1910.29,1723.6099999999997,2243.7,2121.1900000000005,-4679740000.0,31987000000.0,17.5,1587.13,1475.5100000000002,1558.4899999999998,1713.6599999999999,-631070000.0,26605000000.0,10.5
196,11/20/17,8039.07,8336.86,7949.36,8200.64,3488450000,134167000000,64.75,273.03999999999996,234.95000000000073,255.2599999999993,164.14999999999964,339130000.0,4572000000.0,-56.0,341.8599999999997,451.8700000000008,485.9200000000001,410.4899999999998,-178740000.0,5742000000.0,-26.25,185.5,332.27000000000044,388.2699999999995,491.64999999999964,-1163220000.0,3141000000.0,-110.25,715.8299999999999,369.4800000000005,772.7799999999997,328.9499999999998,-1635360000.0,12003000000.0,-12.25,1404.3099999999995,994.6100000000006,1314.5999999999995,885.0999999999995,-712430000.0,23500000000.0,-17.5,1477.5900000000001,1571.880000000001,1487.6099999999997,1564.8899999999994,291340000.0,24733000000.0,14.0,2100.8199999999997,1525.670000000001,2105.0699999999997,1641.1499999999996,-2774800000.0,35138000000.0,15.75,1743.62,1711.8100000000004,2430.3499999999995,2250.5699999999997,-5468900000.0,29187000000.0,24.5,1420.46,1463.710000000001,1745.1399999999994,1843.039999999999,-1420230000.0,23805000000.0,17.5,865.3400000000001,1024.8600000000006,1512.4899999999998,1582.499999999999,-1719800000.0,14560000000.0,17.5
197,11/19/17,7766.03,8101.91,7694.1,8036.49,3149320000,129595000000,120.75,68.81999999999971,216.92000000000007,230.66000000000076,246.34000000000015,-517870000.0,1170000000.0,29.75,-87.53999999999996,97.31999999999971,133.01000000000022,327.5,-1502350000.0,-1431000000.0,-54.25,442.78999999999996,134.52999999999975,517.5200000000004,164.80000000000018,-1974490000.0,7431000000.0,43.75,1131.2699999999995,759.6599999999999,1059.3400000000001,720.9499999999998,-1051560000.0,18928000000.0,38.5,1204.5500000000002,1336.9300000000003,1232.3500000000004,1400.7399999999998,-47790000.0,20161000000.0,70.0,1827.7799999999997,1290.7200000000003,1849.8100000000004,1477.0,-3113930000.0,30566000000.0,71.75,1470.58,1476.8599999999997,2175.09,2086.42,-5808030000.0,24615000000.0,80.5,1147.42,1228.7600000000002,1489.88,1678.8899999999994,-1759360000.0,19233000000.0,73.5,592.3000000000002,789.9099999999999,1257.2300000000005,1418.3499999999995,-2058930000.0,9988000000.0,73.5,319.1999999999998,655.0799999999999,592.5799999999999,892.9099999999999,-76930000.0,5449000000.0,68.25
198,11/18/17,7697.21,7884.99,7463.44,7790.15,3667190000,128425000000,91.0,-156.35999999999967,-119.60000000000036,-97.65000000000055,81.15999999999985,-984480000.0,-2601000000.0,-84.0,373.97000000000025,-82.39000000000033,286.8599999999997,-81.53999999999996,-1456620000.0,6261000000.0,14.0,1062.4499999999998,542.7399999999998,828.6799999999994,474.6099999999997,-533690000.0,17758000000.0,8.75,1135.7300000000005,1120.0100000000002,1001.6899999999996,1154.3999999999996,470080000.0,18991000000.0,40.25,1758.96,1073.8000000000002,1619.1499999999996,1230.6599999999999,-2596060000.0,29396000000.0,42.0,1401.7600000000002,1259.9399999999996,1944.4299999999994,1840.08,-5290160000.0,23445000000.0,50.75,1078.6000000000004,1011.8400000000001,1259.2199999999993,1432.5499999999993,-1241490000.0,18063000000.0,43.75,523.4800000000005,572.9899999999998,1026.5699999999997,1172.0099999999993,-1541060000.0,8818000000.0,43.75,250.3800000000001,438.15999999999985,361.91999999999916,646.5699999999997,440940000.0,4279000000.0,38.5,555.8299999999999,108.56999999999971,349.41999999999916,330.46000000000004,-935010000.0,9384000000.0,61.25
199,11/17/17,7853.57,8004.59,7561.09,7708.99,4651670000,131026000000,175.0,530.3299999999999,37.210000000000036,384.5100000000002,-162.69999999999982,-472140000.0,8862000000.0,98.0,1218.8099999999995,662.3400000000001,926.3299999999999,393.4499999999998,450790000.0,20359000000.0,92.75,1292.0900000000001,1239.6100000000006,1099.3400000000001,1073.2399999999998,1454560000.0,21592000000.0,124.25,1915.3199999999997,1193.4000000000005,1716.8000000000002,1149.5,-1611580000.0,31997000000.0,126.0,1558.12,1379.54,2042.08,1758.92,-4305680000.0,26046000000.0,134.75,1234.96,1131.4400000000005,1356.87,1351.3899999999994,-257010000.0,20664000000.0,127.75,679.8400000000001,692.5900000000001,1124.2200000000003,1090.8499999999995,-556580000.0,11419000000.0,127.75,406.7399999999998,557.7600000000002,459.5699999999997,565.4099999999999,1425420000.0,6880000000.0,122.5,712.1899999999996,228.17000000000007,447.0699999999997,249.30000000000018,49470000.0,11985000000.0,145.25,830.4699999999993,751.2700000000004,537.9899999999998,564.6099999999997,2325330000.0,13970000000.0,141.75
200,11/16/17,7323.24,7967.38,7176.58,7871.69,5123810000,122164000000,77.0,688.4799999999996,625.1300000000001,541.8199999999997,556.1499999999996,922930000.0,11497000000.0,-5.25,761.7600000000002,1202.4000000000005,714.8299999999999,1235.9399999999996,1926700000.0,12730000000.0,26.25,1384.9899999999998,1156.1900000000005,1332.29,1312.1999999999998,-1139440000.0,23135000000.0,28.0,1027.79,1342.33,1657.5699999999997,1921.62,-3833540000.0,17184000000.0,36.75,704.6300000000001,1094.2300000000005,972.3599999999997,1514.0899999999992,215130000.0,11802000000.0,29.75,149.51000000000022,655.3800000000001,739.71,1253.5499999999993,-84440000.0,2557000000.0,29.75,-123.59000000000015,520.5500000000002,75.05999999999949,728.1099999999997,1897560000.0,-1982000000.0,24.5,181.85999999999967,190.96000000000004,62.55999999999949,412.0,521610000.0,3123000000.0,47.25,300.1399999999994,714.0600000000004,153.47999999999956,727.3099999999995,2797470000.0,5108000000.0,43.75,-79.98000000000047,521.6099999999997,169.26999999999953,848.9299999999994,2011910000.0,-1215000000.0,42.0
201,11/15/17,6634.76,7342.25,6634.76,7315.54,4200880000,110667000000,82.25,73.28000000000065,577.2700000000004,173.01000000000022,679.79,1003770000.0,1233000000.0,31.5,696.5100000000002,531.0600000000004,790.4700000000003,756.0500000000002,-2062370000.0,11638000000.0,33.25,339.3100000000004,717.1999999999998,1115.75,1365.4700000000003,-4756470000.0,5687000000.0,42.0,16.150000000000546,469.10000000000036,430.53999999999996,957.9399999999996,-707800000.0,305000000.0,35.0,-538.9699999999993,30.25,197.89000000000033,697.3999999999996,-1007370000.0,-8940000000.0,35.0,-812.0699999999997,-104.57999999999993,-466.7600000000002,171.96000000000004,974630000.0,-13479000000.0,29.75,-506.6199999999999,-434.1700000000001,-479.2600000000002,-144.14999999999964,-401320000.0,-8374000000.0,52.5,-388.34000000000015,88.93000000000029,-388.34000000000015,171.15999999999985,1874540000.0,-6389000000.0,49.0,-768.46,-103.52000000000044,-372.5500000000002,292.77999999999975,1088980000.0,-12712000000.0,47.25,-769.7600000000002,-275.22999999999956,-698.4299999999994,-91.86999999999989,1820470000.0,-12721000000.0,56.0
202,11/14/17,6561.48,6764.98,6461.75,6635.75,3197110000,109434000000,50.75,623.2299999999996,-46.210000000000036,617.46,76.26000000000022,-3066140000.0,10405000000.0,1.75,266.02999999999975,139.92999999999938,942.7399999999998,685.6800000000003,-5760240000.0,4454000000.0,10.5,-57.13000000000011,-108.17000000000007,257.52999999999975,278.14999999999964,-1711570000.0,-928000000.0,3.5,-612.25,-547.0200000000004,24.88000000000011,17.609999999999673,-2011140000.0,-10173000000.0,3.5,-885.3500000000004,-681.8500000000004,-639.7700000000004,-507.8299999999999,-29140000.0,-14712000000.0,-1.75,-579.9000000000005,-1011.4400000000005,-652.2700000000004,-823.9399999999996,-1405090000.0,-9607000000.0,21.0,-461.6200000000008,-488.34000000000015,-561.3500000000004,-508.6300000000001,870770000.0,-7622000000.0,17.5,-841.7400000000007,-680.7900000000009,-545.5600000000004,-387.0100000000002,85210000.0,-13945000000.0,15.75,-843.0400000000009,-852.5,-871.4399999999996,-771.6599999999999,816700000.0,-13954000000.0,24.5,-603.0,-727.8800000000001,-569.5299999999997,-744.1999999999998,713310000.0,-9942000000.0,14.0
203,11/13/17,5938.25,6811.19,5844.29,6559.49,6263250000,99029000000,49.0,-357.1999999999998,186.13999999999942,325.27999999999975,609.4200000000001,-2694100000.0,-5951000000.0,8.75,-680.3599999999997,-61.960000000000036,-359.9300000000003,201.88999999999942,1354570000.0,-11333000000.0,1.75,-1235.4799999999996,-500.8100000000004,-592.5799999999999,-58.650000000000546,1055000000.0,-20578000000.0,1.75,-1508.58,-635.6400000000003,-1257.2300000000005,-584.0900000000001,3037000000.0,-25117000000.0,-3.5,-1203.13,-965.2300000000005,-1269.7300000000005,-900.1999999999998,1661050000.0,-20012000000.0,19.25,-1084.8500000000004,-442.1300000000001,-1178.8100000000004,-584.8900000000003,3936910000.0,-18027000000.0,15.75,-1464.9700000000003,-634.5800000000008,-1163.0200000000004,-463.27000000000044,3151350000.0,-24350000000.0,14.0,-1466.2700000000004,-806.29,-1488.8999999999996,-847.9200000000001,3882840000.0,-24359000000.0,22.75,-1226.2299999999996,-681.6700000000001,-1186.9899999999998,-820.46,3779450000.0,-20347000000.0,12.25,-1149.2799999999997,-650.1000000000004,-1158.6499999999996,-648.2700000000004,2893390000.0,-19055000000.0,15.75
204,11/12/17,6295.45,6625.05,5519.01,5950.07,8957350000,104980000000,40.25,-323.15999999999985,-248.09999999999945,-685.21,-407.53000000000065,4048670000.0,-5382000000.0,-7.0,-878.2799999999997,-686.9499999999998,-917.8599999999997,-668.0700000000006,3749100000.0,-14627000000.0,-7.0,-1151.38,-821.7799999999997,-1582.5100000000002,-1193.5100000000002,5731100000.0,-19166000000.0,-12.25,-845.9300000000003,-1151.37,-1595.0100000000002,-1509.62,4355150000.0,-14061000000.0,10.5,-727.6500000000005,-628.2699999999995,-1504.0900000000001,-1194.3100000000004,6631010000.0,-12076000000.0,7.0,-1107.7700000000004,-820.7200000000003,-1488.3000000000002,-1072.6900000000005,5845450000.0,-18399000000.0,5.25,-1109.0700000000006,-992.4299999999994,-1814.1799999999994,-1457.3400000000001,6576940000.0,-18408000000.0,14.0,-869.0299999999997,-867.8099999999995,-1512.2699999999995,-1429.88,6473550000.0,-14396000000.0,3.5,-792.0799999999999,-836.2399999999998,-1483.9299999999994,-1257.6900000000005,5587490000.0,-13104000000.0,7.0,-482.3200000000006,-742.2799999999997,-1239.71,-1128.4300000000003,4303580000.0,-7930000000.0,15.75
205,11/11/17,6618.61,6873.15,6204.22,6357.6,4908680000,110362000000,47.25,-555.1199999999999,-438.85000000000036,-232.64999999999964,-260.53999999999996,-299570000.0,-9245000000.0,0.0,-828.2200000000003,-573.6800000000003,-897.3000000000002,-785.9799999999996,1682430000.0,-13784000000.0,-5.25,-522.7700000000004,-903.2700000000004,-909.8000000000002,-1102.0899999999992,306480000.0,-8679000000.0,17.5,-404.4900000000007,-380.1700000000001,-818.8800000000001,-786.7799999999997,2582340000.0,-6694000000.0,14.0,-784.6100000000006,-572.6200000000008,-803.0900000000001,-665.1599999999999,1796780000.0,-13017000000.0,12.25,-785.9100000000008,-744.3299999999999,-1128.9699999999993,-1049.8099999999995,2528270000.0,-13026000000.0,21.0,-545.8699999999999,-619.71,-827.0599999999995,-1022.3499999999995,2424880000.0,-9014000000.0,10.5,-468.9200000000001,-588.1400000000003,-798.7199999999993,-850.1599999999999,1538820000.0,-7722000000.0,14.0,-159.16000000000076,-494.1800000000003,-554.5,-720.8999999999996,254910000.0,-2548000000.0,22.75,177.63999999999942,105.83999999999924,-173.65999999999985,-409.71000000000004,2038360000.0,3075000000.0,19.25
206,11/10/17,7173.73,7312.0,6436.87,6618.14,5208250000,119607000000,47.25,-273.10000000000036,-134.82999999999993,-664.6500000000005,-525.4399999999996,1982000000.0,-4539000000.0,-5.25,32.349999999999454,-464.4200000000001,-677.1500000000005,-841.5499999999993,606050000.0,566000000.0,17.5,150.6299999999992,58.68000000000029,-586.2300000000005,-526.2399999999998,2881910000.0,2551000000.0,14.0,-229.4900000000007,-133.77000000000044,-570.4400000000005,-404.6199999999999,2096350000.0,-3772000000.0,12.25,-230.79000000000087,-305.47999999999956,-896.3199999999997,-789.2699999999995,2827840000.0,-3781000000.0,21.0,9.25,-180.85999999999967,-594.4099999999999,-761.8099999999995,2724450000.0,231000000.0,10.5,86.19999999999982,-149.28999999999996,-566.0699999999997,-589.6199999999999,1838390000.0,1523000000.0,14.0,395.9599999999991,-55.32999999999993,-321.85000000000036,-460.3599999999997,554480000.0,6697000000.0,22.75,732.7599999999993,544.6899999999996,58.98999999999978,-149.17000000000007,2337930000.0,12320000000.0,19.25,1041.7099999999991,841.5699999999997,333.53999999999996,149.7400000000007,2896870000.0,17477000000.0,0.0
207,11/09/17,7446.83,7446.83,7101.52,7143.58,3226250000,124146000000,52.5,305.4499999999998,-329.59000000000015,-12.5,-316.1099999999997,-1375950000.0,5105000000.0,22.75,423.72999999999956,193.51000000000022,78.42000000000007,-0.8000000000001819,899910000.0,7090000000.0,19.25,43.60999999999967,1.0599999999994907,94.21000000000004,120.81999999999971,114350000.0,767000000.0,17.5,42.30999999999949,-170.64999999999964,-231.66999999999916,-263.8299999999999,845840000.0,758000000.0,26.25,282.35000000000036,-46.029999999999745,70.24000000000069,-236.3699999999999,742450000.0,4770000000.0,15.75,359.3000000000002,-14.460000000000036,98.58000000000084,-64.18000000000029,-143610000.0,6062000000.0,19.25,669.0599999999995,79.5,342.8000000000002,65.07999999999993,-1427520000.0,11236000000.0,28.0,1005.8599999999997,679.5199999999995,723.6400000000003,376.2699999999995,355930000.0,16859000000.0,24.5,1314.8099999999995,976.3999999999996,998.1900000000005,675.1800000000003,914870000.0,22016000000.0,5.25,1331.9799999999996,1231.8400000000001,1060.67,1013.0500000000002,1454100000.0,22313000000.0,12.25
208,11/08/17,7141.38,7776.42,7114.02,7459.69,4602200000,119041000000,29.75,118.27999999999975,523.1000000000004,90.92000000000007,315.3099999999995,2275860000.0,1985000000.0,-3.5,-261.84000000000015,330.64999999999964,106.71000000000004,436.9299999999994,1490300000.0,-4338000000.0,-5.25,-263.1400000000003,158.9400000000005,-219.16999999999916,52.279999999999745,2221790000.0,-4347000000.0,3.5,-23.099999999999454,283.5600000000004,82.74000000000069,79.73999999999978,2118400000.0,-335000000.0,-7.0,53.850000000000364,315.1300000000001,111.08000000000084,251.92999999999938,1232340000.0,957000000.0,-3.5,363.6099999999997,409.09000000000015,355.3000000000002,381.1899999999996,-51570000.0,6131000000.0,5.25,700.4099999999999,1009.1099999999997,736.1400000000003,692.3799999999992,1731880000.0,11754000000.0,1.75,1009.3599999999997,1305.9899999999998,1010.6900000000005,991.29,2290820000.0,16911000000.0,-17.5,1026.5299999999997,1561.4300000000003,1073.17,1329.1599999999999,2830050000.0,17208000000.0,-10.5,1386.9400000000005,1520.71,1389.4400000000005,1305.8399999999992,1743160000.0,23221200000.0,-15.75
209,11/07/17,7023.1,7253.32,7023.1,7144.38,2326340000,117056000000,33.25,-380.1199999999999,-192.45000000000073,15.789999999999964,121.61999999999989,-785560000.0,-6323000000.0,-1.75,-381.4200000000001,-364.15999999999985,-310.08999999999924,-263.02999999999975,-54070000.0,-6332000000.0,7.0,-141.3799999999992,-239.53999999999996,-8.179999999999382,-235.5699999999997,-157460000.0,-2320000000.0,-3.5,-64.42999999999938,-207.97000000000025,20.160000000000764,-63.38000000000011,-1043520000.0,-1028000000.0,0.0,245.32999999999993,-114.01000000000022,264.3800000000001,65.88000000000011,-2327430000.0,4146000000.0,8.75,582.1300000000001,486.0099999999993,645.2200000000003,377.0699999999997,-543980000.0,9769000000.0,5.25,891.0799999999999,782.8899999999994,919.7700000000004,675.9800000000005,14960000.0,14926000000.0,-14.0,908.25,1038.33,982.25,1013.8500000000004,554190000.0,15223000000.0,-7.0,1268.6600000000008,997.6099999999997,1298.5200000000004,990.5299999999997,-532700000.0,21236200000.0,-12.25,1235.2800000000007,1376.5999999999995,1333.9100000000008,1391.29,922420000.0,20686400000.0,-21.0
210,11/06/17,7403.22,7445.77,7007.31,7022.76,3111900000,123379000000,35.0,-1.300000000000182,-171.70999999999913,-325.8799999999992,-384.64999999999964,731490000.0,-9000000.0,8.75,238.7400000000007,-47.089999999999236,-23.969999999999345,-357.1899999999996,628100000.0,4003000000.0,-1.75,315.6900000000005,-15.519999999999527,4.3700000000008,-185.0,-257960000.0,5295000000.0,1.75,625.4499999999998,78.44000000000051,248.59000000000015,-55.73999999999978,-1541870000.0,10469000000.0,10.5,962.25,678.46,629.4300000000003,255.44999999999982,241580000.0,16092000000.0,7.0,1271.1999999999998,975.3400000000001,903.9800000000005,554.3600000000006,800520000.0,21249000000.0,-12.25,1288.37,1230.7800000000007,966.46,892.2300000000005,1339750000.0,21546000000.0,-5.25,1648.7800000000007,1190.0600000000004,1282.7300000000005,868.9099999999999,252860000.0,27559200000.0,-10.5,1615.4000000000005,1569.0500000000002,1318.1200000000008,1269.67,1707980000.0,27009400000.0,-19.25,1503.4800000000005,1457.38,1278.4900000000007,1241.8600000000006,1401770000.0,25153600000.0,-1.75
211,11/05/17,7404.52,7617.48,7333.19,7407.41,2380410000,123388000000,26.25,240.04000000000087,124.61999999999989,301.90999999999985,27.460000000000036,-103390000.0,4012000000.0,-10.5,316.9900000000007,156.1899999999996,330.25,199.64999999999964,-989450000.0,5304000000.0,-7.0,626.75,250.14999999999964,574.4699999999993,328.90999999999985,-2273360000.0,10478000000.0,1.75,963.5500000000002,850.1699999999992,955.3099999999995,640.0999999999995,-489910000.0,16101000000.0,-1.75,1272.5,1147.0499999999993,1229.8599999999997,939.0100000000002,69030000.0,21258000000.0,-21.0,1289.67,1402.4899999999998,1292.3399999999992,1276.88,608260000.0,21555000000.0,-14.0,1650.0800000000008,1361.7699999999995,1608.6099999999997,1253.5599999999995,-478630000.0,27568200000.0,-19.25,1616.7000000000007,1740.7599999999993,1644.0,1654.3199999999997,976490000.0,27018400000.0,-28.0,1504.7800000000007,1629.0899999999992,1604.37,1626.5100000000002,670280000.0,25162600000.0,-10.5,1656.5700000000006,1640.6799999999994,1611.9699999999993,1502.58,475370000.0,27702900000.0,-3.5
212,11/04/17,7164.48,7492.86,7031.28,7379.95,2483800000,119376000000,36.75,76.94999999999982,31.56999999999971,28.340000000000146,172.1899999999996,-886060000.0,1292000000.0,3.5,386.7099999999991,125.52999999999975,272.5599999999995,301.4499999999998,-2169970000.0,6466000000.0,12.25,723.5099999999993,725.5499999999993,653.3999999999996,612.6399999999994,-386520000.0,12089000000.0,8.75,1032.4599999999991,1022.4299999999994,927.9499999999998,911.5500000000002,172420000.0,17246000000.0,-10.5,1049.6299999999992,1277.87,990.4299999999994,1249.42,711650000.0,17543000000.0,-3.5,1410.04,1237.1499999999996,1306.6999999999998,1226.0999999999995,-375240000.0,23556200000.0,-8.75,1376.6599999999999,1616.1399999999994,1342.0900000000001,1626.8599999999997,1079880000.0,23006400000.0,-17.5,1264.7399999999998,1504.4699999999993,1302.46,1599.0500000000002,773670000.0,21150600000.0,0.0,1416.5299999999997,1516.0599999999995,1310.0599999999995,1475.12,578760000.0,23690900000.0,7.0,1639.8799999999992,1738.5299999999997,1633.3999999999996,1629.1499999999996,516810000.0,27421800000.0,-1.75
213,11/03/17,7087.53,7461.29,7002.94,7207.76,3369860000,118084000000,33.25,309.7599999999993,93.96000000000004,244.21999999999935,129.26000000000022,-1283910000.0,5174000000.0,8.75,646.5599999999995,693.9799999999996,625.0599999999995,440.4499999999998,499540000.0,10797000000.0,5.25,955.5099999999993,990.8599999999997,899.6099999999997,739.3600000000006,1058480000.0,15954000000.0,-14.0,972.6799999999994,1246.3000000000002,962.0899999999992,1077.2300000000005,1597710000.0,16251000000.0,-7.0,1333.0900000000001,1205.58,1278.3599999999997,1053.9099999999999,510820000.0,22264200000.0,-12.25,1299.71,1584.5699999999997,1313.75,1454.67,1965940000.0,21714400000.0,-21.0,1187.79,1472.8999999999996,1274.12,1426.8600000000006,1659730000.0,19858600000.0,-3.5,1339.58,1484.4899999999998,1281.7199999999993,1302.9300000000003,1464820000.0,22398900000.0,3.5,1562.9299999999994,1706.96,1605.0599999999995,1456.96,1402870000.0,26129800000.0,-5.25,1152.0099999999993,1525.7699999999995,1498.7599999999993,1681.12,634160000.0,19302400000.0,0.0
214,11/02/17,6777.77,7367.33,6758.72,7078.5,4653770000,112910000000,24.5,336.8000000000002,600.0199999999995,380.84000000000015,311.1899999999996,1783450000.0,5623000000.0,-3.5,645.75,896.8999999999996,655.3900000000003,610.1000000000004,2342390000.0,10780000000.0,-22.75,662.9200000000001,1152.3400000000001,717.8699999999999,947.9700000000003,2881620000.0,11077000000.0,-15.75,1023.3300000000008,1111.62,1034.1400000000003,924.6499999999996,1794730000.0,17090200000.0,-21.0,989.9500000000007,1490.6099999999997,1069.5300000000007,1325.4099999999999,3249850000.0,16540400000.0,-29.75,878.0300000000007,1378.9399999999996,1029.9000000000005,1297.6000000000004,2943640000.0,14684600000.0,-12.25,1029.8200000000006,1390.5299999999997,1037.5,1173.67,2748730000.0,17224900000.0,-5.25,1253.17,1613.0,1360.8400000000001,1327.6999999999998,2686780000.0,20955800000.0,-14.0,842.25,1431.8099999999995,1254.54,1551.8599999999997,1918070000.0,14128400000.0,-8.75,771.7700000000004,1291.7399999999998,1026.25,1148.1800000000003,2251930000.0,12968400000.0,-87.5
